ring_no,scheme,species_name,age,visit_date,capture_time,location_name,gridRef,wing_length,weight,time_w
2729192,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.1,23:30
2729191,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.9,23:30
2729190,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.8,23:30
2729189,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,24.6,23:30
2729188,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.5,23:30
2729187,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.1,23:30
2729186,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,29.3,23:30
2729185,GBT,Storm Petrel,4,01/08/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.4,23:30
N06571,POL,Storm Petrel,4,27/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.9,03:00
2508328,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,24.2,01:00
2533091,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.8,01:00
2533476,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,25.2,00:30
2694411,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,27.2,00:30
2708006,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,126,25.7,00:30
2708422,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,25,01:00
2708421,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.8,01:00
2708420,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.5,01:00
2708419,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,25.4,01:00
2708418,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.7,01:00
2708417,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.3,01:00
2708416,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,26.8,01:00
2708415,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,26.6,01:00
2708414,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.6,01:00
2708413,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,26.7,01:00
2708412,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.3,01:00
2708411,GBT,Storm Petrel,4,26/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,23.7,01:00
2708410,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.4,00:30
2708409,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.2,00:30
2708408,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.1,00:30
2708407,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.9,00:30
2708406,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.8,00:30
2708405,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,21.7,00:30
2708404,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,21.4,00:30
2708403,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,118,26.3,00:30
2708402,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,126,23.8,00:30
2708401,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,26.3,00:30
2719495,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.5,00:30
2719494,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,127,24.5,00:30
2719493,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,24.8,00:30
2719492,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.1,00:30
2719491,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,22.2,00:30
2719490,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,22.9,00:30
2719489,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,117,22.6,00:30
2719488,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.4,00:30
2719487,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,127,23.8,00:30
2719486,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.7,00:30
2719485,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,25,00:30
2719484,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,24.5,00:30
2719483,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.9,00:30
2719482,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,25,00:30
2719481,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.3,00:00
2719480,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.3,00:00
2719479,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,26.6,00:00
2719478,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,26.6,00:00
2719477,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,24.6,00:00
2719476,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,25.3,00:00
2719475,GBT,Storm Petrel,4,26/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,23.7,00:00
2719496,GBT,Storm Petrel,4,26/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.5,00:30
2719301,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,25.2,00:30
2719300,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,119,26.4,00:30
2719299,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,28.6,00:30
2719298,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,25,00:30
2719297,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,114,23,00:30
2719296,GBT,Storm Petrel,4,21/07/2016,11:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,25.8,11:30
2719289,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,23.7,00:30
2719288,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,118,24.3,00:30
2719287,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,128,24.9,00:30
2719286,GBT,Storm Petrel,4,20/07/2016,00:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,22.8,00:00
2719302,GBT,Storm Petrel,4,23/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24,00:30
2719295,GBT,Storm Petrel,4,21/07/2016,11:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,122,23.1,11:30
2719294,GBT,Storm Petrel,4,20/07/2016,01:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,124,25,01:00
2719293,GBT,Storm Petrel,4,20/07/2016,01:00,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,123,24.8,01:00
2719292,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,26.5,00:30
2719291,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,125,23.6,00:30
2719290,GBT,Storm Petrel,4,20/07/2016,00:30,"TWINGN-NBO (Twinyess, North Ronaldsay)",HY7452,121,25.5,00:30
2719032,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.3,02:30
2711014,GBT,Storm Petrel,4,14/07/2016,02:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,25.3,02:00
2708006,GBT,Storm Petrel,4,14/07/2016,02:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,28.5,02:00
2711023,GBT,Storm Petrel,4,14/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,24.1,01:30
2710620,GBT,Storm Petrel,4,14/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.2,01:30
2580416,GBT,Storm Petrel,4,14/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,27.3,01:00
2712740,GBT,Storm Petrel,4,14/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,27.3,01:00
2669840,GBT,Storm Petrel,4,14/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.9,00:00
2708271,GBT,Storm Petrel,4,14/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.2,00:00
2711179,GBT,Storm Petrel,4,14/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,129,28.1,00:00
2718367,GBT,Storm Petrel,4,11/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.6,03:00
2713095,GBT,Storm Petrel,4,11/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,129,30.7,00:30
2719185,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.5,01:30
2719184,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.9,01:30
2719183,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.9,01:30
2719182,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.3,01:30
2719181,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,26.4,01:30
2719180,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.3,01:30
2719179,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,127,24.9,01:30
2719178,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.1,01:30
2719177,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.1,01:30
2719176,GBT,Storm Petrel,4,15/07/2016,01:30,"NMN (Bewan, North Ronaldsay)",HY7855,126,27.6,01:30
2719175,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,26,01:00
2719174,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,129,26.5,01:00
2719173,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,26.6,01:00
2719172,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,25.7,01:00
2719171,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,25.6,01:00
2719170,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.9,01:00
2719169,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,25.7,01:00
2719168,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.7,01:00
2719167,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,24.7,01:00
2719166,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.6,01:00
2719165,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.2,01:00
2719164,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,27.5,01:00
2719163,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.9,01:00
2719162,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,24.7,01:00
2719161,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.2,01:00
2719160,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,119,22.2,01:00
2719159,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.6,01:00
2719158,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25,01:00
2719127,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,26.6,01:00
2719126,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,27.6,01:00
2719125,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.7,01:00
2719124,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,119,24.9,01:00
2719123,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.7,01:00
2719122,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,117,24.7,01:00
2719121,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,26.3,01:00
2719120,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,23.9,01:00
2719119,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,24.4,01:00
2719118,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.6,01:00
2719117,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,129,26.7,01:00
2719116,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,22.3,01:00
2719115,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,25.6,01:00
2719114,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,26.5,01:00
2719113,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.2,01:00
2719112,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,117,24.4,01:00
2719111,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.4,01:00
2719110,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.6,01:00
2719109,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.4,01:00
2719108,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,22.3,01:00
2719107,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,116,25.5,01:00
2719106,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,26,01:00
2719105,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,25.5,01:00
2719104,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,26.7,01:00
2719103,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,25.9,01:00
2719102,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,22.9,01:00
2719101,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,129,25,01:00
2719100,GBT,Storm Petrel,4,15/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.5,00:30
2719099,GBT,Storm Petrel,4,15/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.2,00:30
2719098,GBT,Storm Petrel,4,15/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,126,22.9,00:30
2719097,GBT,Storm Petrel,4,15/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.2,00:30
2719096,GBT,Storm Petrel,4,15/07/2016,00:30,"NMN (Bewan, North Ronaldsay)",HY7855,115,27.5,00:30
2719095,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,25.7,00:00
2719094,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,22.9,00:00
2719093,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.1,00:00
2719092,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24,00:00
2719091,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,24.6,00:00
2719090,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,116,24.8,00:00
2719089,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,119,22.1,00:00
2719088,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,26.3,00:00
2719087,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,23.3,00:00
2719086,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,27.4,00:00
2719085,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,26.2,00:00
2719084,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,26,00:00
2719083,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.4,00:00
2719082,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.2,00:00
2719081,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,25.4,00:00
2719080,GBT,Storm Petrel,4,15/07/2016,00:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,23.3,00:00
2719157,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,26,01:00
2719156,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.7,01:00
2719155,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.2,01:00
2719154,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,23.7,01:00
2719153,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25,01:00
2719152,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,24,01:00
2719151,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,119,23.8,01:00
2719150,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,23.6,01:00
2719149,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,117,25.1,01:00
2719148,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,25.3,01:00
2719147,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,25.8,01:00
2719146,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,26.6,01:00
2719145,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,27.3,01:00
2719144,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,115,25.8,01:00
2719143,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.3,01:00
2719142,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,129,23.7,01:00
2719141,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.7,01:00
2719140,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,118,23.9,01:00
2719139,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,24.2,01:00
2719138,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,25.2,01:00
2719137,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,29.5,01:00
2719136,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.2,01:00
2719135,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,127,22.8,01:00
2719134,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,24.1,01:00
2719133,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,119,24.3,01:00
2719132,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.1,01:00
2719131,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,25.1,01:00
2719130,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,25.5,01:00
2719129,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,126,23.8,01:00
2719128,GBT,Storm Petrel,4,15/07/2016,01:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.6,01:00
2719079,GBT,Storm Petrel,4,14/07/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.3,23:30
2719078,GBT,Storm Petrel,4,14/07/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.5,23:30
2719077,GBT,Storm Petrel,4,14/07/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,21.8,23:30
2719076,GBT,Storm Petrel,4,14/07/2016,23:30,"NMN (Bewan, North Ronaldsay)",HY7855,121,24.6,23:30
2719075,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,23.7,03:00
2719074,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,28,03:00
2719073,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.4,03:00
2719072,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.3,03:00
2719071,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,24.4,03:00
2719070,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,23.8,03:00
2719069,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,122,24.6,03:00
2719068,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,125,25.1,03:00
2719067,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,123,25.2,03:00
2719066,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,124,27.6,03:00
2719065,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,22,03:00
2719064,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,24.3,03:00
2719063,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,23.1,03:00
2719062,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,120,22.9,03:00
2719061,GBT,Storm Petrel,4,14/07/2016,03:00,"NMN (Bewan, North Ronaldsay)",HY7855,121,25.5,03:00
2719060,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,123,23.7,02:30
2719059,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,124,24.7,02:30
2719058,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,26.5,02:30
2719057,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,122,22.3,02:30
2719056,GBT,Storm Petrel,4,14/07/2016,02:30,"NMN (Bewan, North Ronaldsay)",HY7855,120,25.3,02:30
